시도,광역상권,하위상권,평당_임대료,연도,기간,층
서울,,,55867,2022,2분기,6-10층
서울,도심,,72727,2022,2분기,6-10층
서울,도심,광화문,74380,2022,2분기,6-10층
서울,도심,남대문,55206,2022,2분기,6-10층
서울,도심,동대문,65454,2022,2분기,6-10층
서울,도심,명동,101157,2022,2분기,6-10층
서울,도심,시청,47603,2022,2분기,6-10층
서울,도심,을지로,60944,2022,2분기,6-10층
서울,도심,종로,60495,2022,2분기,6-10층
서울,도심,충무로,60944,2022,2분기,6-10층
서울,강남,,66115,2022,2분기,6-10층
서울,강남,강남대로,71074,2022,2분기,6-10층
서울,강남,교대역,78347,2022,2분기,6-10층
서울,강남,남부터미널,68099,2022,2분기,6-10층
서울,강남,논현역,51900,2022,2분기,6-10층
서울,강남,도산대로,76363,2022,2분기,6-10층
서울,강남,방배역/내방역,102809,2022,2분기,6-10층
서울,강남,서래마을,49586,2022,2분기,6-10층
서울,강남,신사역,56528,2022,2분기,6-10층
서울,강남,압구정,69090,2022,2분기,6-10층
서울,강남,양재말죽거리,65785,2022,2분기,6-10층
서울,강남,양재역,46942,2022,2분기,6-10층
서울,강남,청담,81652,2022,2분기,6-10층
서울,강남,테헤란로,61487,2022,2분기,6-10층
서울,강남,학동/강남구청역,60944,2022,2분기,6-10층
서울,영등포신촌,,52561,2022,2분기,6-10층
서울,영등포신촌,공덕역,52892,2022,2분기,6-10층
서울,영등포신촌,당산역,43636,2022,2분기,6-10층
서울,영등포신촌,동교/연남,60944,2022,2분기,6-10층
서울,영등포신촌,망원역,45289,2022,2분기,6-10층
서울,영등포신촌,신촌/이대,51570,2022,2분기,6-10층
서울,영등포신촌,영등포역,53553,2022,2분기,6-10층
서울,영등포신촌,홍대/합정,69090,2022,2분기,6-10층
서울,기타,,47933,2022,2분기,6-10층
서울,,가락시장,72396,2022,2분기,6-10층
서울,,건대입구,21157,2022,2분기,6-10층
서울,,경희대,60944,2022,2분기,6-10층
서울,,구로디지털단지역,60944,2022,2분기,6-10층
서울,,구의역,60944,2022,2분기,6-10층
서울,,군자,69090,2022,2분기,6-10층
서울,,노량진,62148,2022,2분기,6-10층
서울,,독산/시흥,147107,2022,2분기,6-10층
서울,,뚝섬,54545,2022,2분기,6-10층
서울,,목동,40661,2022,2분기,6-10층
서울,,미아사거리,64462,2022,2분기,6-10층
서울,,불광역,50578,2022,2분기,6-10층
서울,,사당,43636,2022,2분기,6-10층
서울,,상계역,60944,2022,2분기,6-10층
서울,,상봉역,92892,2022,2분기,6-10층
서울,,서울대입구역,69421,2022,2분기,6-10층
서울,,성신여대,35702,2022,2분기,6-10층
서울,,수유,41652,2022,2분기,6-10층
서울,,숙명여대,60944,2022,2분기,6-10층
서울,,신림역,49586,2022,2분기,6-10층
